Ix,t,l,g.300.38N.2W,g.300.39N.2W,g.300.38N.1W,g.300.39N.1W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.38N.2W,g.500.39N.2W,g.500.38N.1W,g.500.39N.1W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.38N.2W,g.700.39N.2W,g.700.38N.1W,g.700.39N.1W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,65,93249.19,92941.125,93365.664,93117.19,92548.58,94960.57,91304.08,93819.71,56798.605,56577.246,56927.754,56690.066,56398.58,58026.516,55675.082,57134.79,30632.24,30512.707,30716.482,30560.727,30457.441,31478.19,30013.975,30768.23,-Inf,0
0,1,66,93763.96,93356.85,93787.52,93394.41,91613.48,94978.01,91793.945,94188.89,57049.67,56842.637,57099.324,56854.414,55839.695,58019.156,56012.61,57438.188,30748.773,30635.76,30715.035,30618.58,30030.533,31391.566,30318.555,31020.027,-Inf,0
0,1,67,93792.7,93511.65,93845.195,93563.76,92136.11,94921.68,91466.73,93813.77,57290.035,57083.8,57348.52,57133.72,56217.24,58204.78,55835.68,57302.75,30942.305,30853.508,30993.74,30884.037,30393.068,31594.826,30227.791,31017.75,-Inf,0
0,1,68,93674.875,93333.484,93743.84,93417.01,92389.375,95240.47,90659.41,93863.01,57162.63,56919.855,57278.395,57007.785,56324.57,58220.035,55442.617,57253.367,30928.643,30791.826,30992.395,30826.082,30446.885,31647.607,30012.629,30959.07,-Inf,0
0,1,69,93499.2,93130.22,93562.23,93161.25,91130.12,95156.75,91766.164,93727.18,57025.047,56758.723,57080.723,56754.305,55625.297,58136.523,56092.773,57199.566,30853.3,30707.79,30838.295,30725.797,29968.336,31524.555,30438.088,30883.83,-Inf,0
0,1,70,93549.97,93128.49,93686.945,93239.414,91815.98,95009.04,92447.42,93477.55,57112.44,56863.914,57195.684,56904.2,55843.844,58036.688,56288.438,57201.574,30858.371,30798.863,30892.42,30806.107,30173.664,31457.18,30320.623,30820.39,-Inf,0
0,1,71,93997.305,93899.41,93973.74,93871.25,92747.25,95042.375,92503.75,94539.29,57489.98,57331.39,57519.69,57352.402,56518.895,58236.23,56183.11,57684.17,31100.441,30982.666,31144.943,31011.438,30547.17,31634.67,30146.135,31027.375,-Inf,0
0,1,72,94046.734,93755.73,94087.35,93832.74,92733.266,94857.31,90681.25,94689.3,57364.312,57093.57,57453.58,57167.98,56256.316,58245.062,55194.758,57713.48,30898.941,30720.52,30945.512,30747.738,30255.734,31655.473,29647.508,31169.988,-Inf,0
0,1,73,93739.055,93368.92,93663.96,93233.48,90326.445,94459.97,92564.48,94663.43,57068.812,56801.816,57043.516,56714.824,54911.3,57830.316,56212.953,57697.29,30690.61,30536.096,30667.635,30545.1,29441.143,31182.406,30336.148,31061.113,-Inf,0
0,1,74,93914.55,93657.06,93777.945,93540.96,91424.96,94335.06,92430.945,94788.914,57042.047,56798.605,56988.51,56720.312,55446.094,57688.055,55606.293,57755.1,30656.354,30554.518,30646.314,30532.059,29754.83,31101.27,29628.775,31046.521,-Inf,0
0,1,75,94659.79,94425.3,94648.3,94428.74,91347.76,95008.27,92132.27,94863.82,57618.594,57438.324,57622.344,57415.035,55664.508,58094.77,55876.77,57841.56,30997.672,30886.832,31000.88,30886.107,29988.93,31445.898,29883.367,31180.855,-Inf,0
0,1,76,94599.63,94398.664,94607.68,94422.04,92248.56,95297.56,92275.58,94620.71,57853.336,57659.28,57887.33,57654.996,56053.293,58468.027,56250.83,57924.535,31311.152,31207.453,31332.885,31196.896,30316.38,31826.959,30351.879,31386.184,-Inf,0
0,1,77,94273.76,94081.414,94348.48,94160.73,92862,95361.74,92430.76,94362.08,57744.664,57581.12,57815.863,57651.918,56598.66,58494.66,56171.332,57684.305,31301.32,31186.34,31354.826,31254.645,30588.877,31840.104,30157.83,31154.879,-Inf,0
0,1,78,94298.086,94095.016,94371.66,94195.98,93089.6,95113.07,91040.66,94259.58,57390.945,57167.98,57490.25,57256.176,56433.242,58332.457,55124.9,57295.258,30869.549,30734.283,30937.232,30770.299,30336.045,31632.29,29288.803,30825.771,-Inf,0
0,1,79,93961.1,93518.74,94028.73,93600.734,92350.68,95130.695,90966.125,94566.11,57076.44,56707.332,57145.363,56808.91,55956.934,58255.1,55214.434,57538.832,30585.254,30354.777,30651.49,30407.248,29887.197,31578.473,29512.76,30941.684,-Inf,0
0,1,80,94304.6,93957.08,94349.05,93992.71,92130.17,95205.22,92631.15,94941.6,57553.55,57327.11,57563.855,57330.05,56257.387,58359.355,56388.543,58007.777,31102.512,31026.34,31100.752,31010.299,30259.77,31643.26,30453.508,31303.598,-Inf,0
